source_id,ra,dec,phot_g_mean_mag,astrometric_excess_noise,x_true_equator,y_true_equator,dgm_sector
6050422860560484352,244.26383720910002,-22.975275443551574,14.789962,1.4061242,5268.06518424563,-393.3637529859889,Retrograde
6051877411360038016,246.6116812528315,-22.29317657886702,14.103356,1.3838972,-2616.1270892222265,-2487.9938155105297,Prograde
6052011620500414976,245.26241573003935,-22.45811522766471,13.057192,1.3835806,1877.1332368851777,-2100.765020447337,Retrograde
6050005939493413376,243.08620309375004,-23.758090515594873,14.3158655,1.3749866,9295.700346644226,2242.0531410933636,Retrograde
6051061195774928000,247.66657616273133,-22.79997173800926,13.089278,1.3648725,-6023.67005654443,-504.4732888364779,Prograde
6050482131104678144,244.98680724379537,-22.884854656110896,13.989032,1.3529643,2860.125825002216,-608.1959723609813,Retrograde
6049858875512717440,242.88876592543502,-24.309082050530733,14.356858,1.3516066,10040.558202747334,4193.385256146499,Retrograde
6050308923664895360,244.08374425426237,-23.73738637253076,14.406842,1.3453913,5990.522997895544,2319.838540888899,Retrograde
6050422860560392960,244.26800518105537,-22.972732221503136,13.227814,1.3401451,5253.847975449085,-401.87353397430013,Retrograde
6244249821181003264,244.88159994653967,-21.830138442108286,12.4926,1.3390268,3033.4593346265497,-4417.200812416041,Retrograde
6051507597495569536,247.84396725762326,-22.156817582002834,13.227189,1.3378295,-6717.459927370251,-2790.2980625024843,Prograde
6050165643551775872,245.39024459964065,-23.85019953707198,14.271228,1.3311796,1684.8664778624066,2924.928359769437,Retrograde
6049967868902268288,243.04076129076415,-23.925458213839857,12.786849,1.3188183,9473.859862001396,2837.0022030246523,Retrograde
6050422860552935808,244.2611322912065,-22.975331015639373,14.638509,1.3185068,5277.027360037545,-393.5767208144144,Retrograde
6242680474491347584,243.02628380662395,-22.350627879728034,14.692918,1.3068268,9260.644358492953,-2828.5793357730618,Retrograde
6052306358338001152,247.4416428698057,-21.56823323780509,14.594655,1.2755808,-5483.410919673002,-4968.354144792821,Prograde
