X,UV,Green,Red
1348,0,8726,0
1349,0,8822,0
1350,0,8858,0
1351,0,9026,0
1352,0,9083,0
1353,0,9050,0
1354,0,9018,0
1355,0,8977,0
1356,0,8962,0
1357,0,9054,0
1358,0,8925,0
1359,0,8884,0
1360,0,8920,0
1361,0,8837,0
1362,0,8623,0
1363,0,8548,0
1364,0,8531,0
1365,0,8146,0
1366,0,8260,0
1367,0,7932,0
1368,0,7906,0
1369,0,7560,0
1370,0,7469,0
1371,0,7398,0
1372,0,7520,0
1373,0,7252,0
1374,0,6894,0
1375,0,6858,0
1376,0,6771,0
1377,0,6707,0
1378,0,6506,0
1379,0,6408,0
1380,0,6354,0
1381,0,6237,0
1382,0,6156,0
1383,0,6060,0
1384,0,5902,0
1385,0,5996,0
1386,0,5730,0
1387,0,5840,0
1388,0,5843,0
1389,0,5711,0
1390,0,5667,0
1391,0,5771,0
1392,0,5570,0
1393,0,5723,0
1394,0,5628,0
1395,0,5608,0
1396,0,5574,0
1397,0,5675,0
1398,0,5612,0
1399,0,5522,0
1400,0,5503,0
1401,0,5562,0
1402,0,5455,0
1403,0,5395,0
1404,0,5557,0
1405,0,5474,0
1406,0,5394,0
1407,0,5459,0
1408,0,5443,0
1409,0,5476,0
1410,0,5515,0
1411,0,5440,0
1412,0,5752,0
1413,0,5674,0
1414,0,5669,0
1415,0,5644,0
1416,0,5710,0
1417,0,5683,0
1418,0,5901,0
1419,0,5807,0
1420,0,5828,0
1421,0,5928,0
1422,0,5966,0
1423,0,6184,0
1424,0,6083,0
1425,0,6228,0
1426,0,6281,0
1427,0,6336,0
1428,0,6451,0
1429,0,6528,0
1430,0,6589,0
1431,0,6766,0
1432,0,6829,0
1433,0,6734,0
1434,0,6919,0
1435,0,6985,0
1436,0,7077,0
1437,0,7152,0
1438,0,7409,0
1439,0,7257,0
1440,0,7468,0
1441,0,7793,0
1442,0,7565,0
1443,0,7829,0
1444,0,7861,0
1445,0,8020,0
1446,0,8101,0
1447,0,8182,0
1448,0,8365,0
1449,0,8515,0
1450,0,8519,0
1451,0,8655,0
1452,0,8692,0
1453,0,8639,0
1454,0,8704,0
1455,0,8724,0
1456,0,8759,0
1457,0,8732,0
1458,0,8701,0
1459,0,8862,0
1460,0,8794,0
1461,0,8716,0
1462,0,8534,0
1463,0,8670,0
1464,0,8443,0
1465,0,8273,0
1466,0,8368,0
1467,0,8211,0
1468,0,8061,0
1469,0,8032,0
1470,0,7966,0
1471,0,7725,0
1472,0,7711,0
1473,0,7556,0
1474,0,7484,0
1475,0,7458,0
1476,0,7000,0
1477,0,7037,0
1478,0,7034,0
1479,0,7125,0
1480,0,6916,0
1481,0,6991,0
1482,0,6587,0
1483,0,6598,0
1484,0,6477,0
1485,0,6572,0
1486,0,6333,0
1487,0,6134,0
1488,0,6121,0
1489,0,6035,0
1490,0,6068,0
1491,0,5953,0
1492,0,5786,0
1493,0,5741,0
